"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.731300000E1,-5.848299980E0,6.185800076E0,3.515999913E-1
4.732301094E1,-4.267600060E0,4.542200089E0,-3.899499893E0
4.733298906E1,-2.483999968E0,2.031899929E0,-7.584699631E0
4.734300156E1,-7.301999927E-1,-8.514999747E-1,-9.551199913E0
4.735301250E1,5.027999878E-1,-3.350499868E0,-9.185400009E0
4.736299219E1,8.057000041E-1,-5.363999844E0,-7.689599991E0
4.737300313E1,3.009999990E-1,-6.421799660E0,-5.498699665E0
4.738298281E1,-8.143999577E-1,-6.663300037E0,-3.103399992E0
4.739299375E1,-1.073699951E0,-6.311699867E0,-1.931199908E0
4.740300469E1,-1.222999930E0,-5.836999893E0,-2.413199902E0
4.741298438E1,-1.244899988E0,-5.105999947E0,-4.091099739E0
4.742299531E1,-9.484999776E-1,-4.416399956E0,-5.724799633E0
4.743300625E1,-3.574999869E-1,-3.786499977E0,-6.902599812E0
4.744298594E1,2.699999809E-1,-3.373799801E0,-7.582599640E0
4.745299844E1,8.176999688E-1,-3.057099819E0,-7.607999802E0
4.746300938E1,1.358899951E0,-2.855299950E0,-7.034100056E0
4.747298906E1,2.387599945E0,-2.863499880E0,-5.883199692E0
4.748300000E1,3.195499897E0,-2.924399853E0,-3.849099874E0
4.749301094E1,3.580099821E0,-2.995299816E0,-1.519799948E0
4.750299062E1,3.786299944E0,-2.406299829E0,7.818999887E-1
4.751300313E1,3.155900002E0,-7.243999839E-1,2.806599855E0
4.752298125E1,1.986599922E0,1.810299993E0,5.124899864E0
4.753299219E1,1.739499927E0,3.869599819E0,7.823799610E0
4.754300469E1,3.599699974E0,5.838299751E0,9.265999794E0
4.755298438E1,6.144499779E0,7.786999702E0,9.915399551E0
4.756299531E1,6.534699917E0,1.016339970E1,1.113579941E1
4.757300625E1,3.299700022E0,1.208299923E1,1.114099979E1
4.758298594E1,-3.154799938E0,1.274650002E1,1.347690010E1
4.759299844E1,-7.951900005E0,1.213499928E1,1.640499878E1
4.760300938E1,-1.008529949E1,1.184099960E1,1.630799866E1
4.761298750E1,-9.353499413E0,1.159589958E1,1.395829964E1
4.762299844E1,-6.948499680E0,1.056449986E1,1.122900009E1
4.763301094E1,-5.533999920E0,8.384799957E0,8.119299889E0
4.764298906E1,-2.450899839E0,7.289700031E0,6.589799881E0
4.765300156E1,3.233000040E-1,4.789299965E0,3.442299843E0
4.766301250E1,1.885800004E0,1.613199949E0,1.052000001E-1
4.767299219E1,2.579900026E0,-1.962499976E0,-3.303900003E0
4.768300313E1,2.966799974E0,-5.355899811E0,-6.542999744E0
4.769298281E1,2.860800028E0,-8.717999458E0,-8.793999672E0
4.770299375E1,2.193500042E0,-1.129689980E1,-9.395999908E0
4.771300625E1,1.321999907E0,-1.312349987E1,-8.393899918E0
4.772298438E1,5.336999893E-1,-1.416449928E1,-6.718699932E0
4.773299688E1,-2.911999822E-1,-1.428689957E1,-5.088599682E0
4.774300781E1,-8.172000051E-1,-1.363700008E1,-4.300699711E0
4.775298750E1,-1.242599964E0,-1.250739956E1,-4.851699829E0
4.776299844E1,-9.401999712E-1,-1.086009979E1,-6.274399757E0
4.777300938E1,-7.035999894E-1,-9.470799446E0,-8.030200005E0
4.778298906E1,-2.660999894E-1,-8.622699738E0,-9.759599686E0
4.779300000E1,1.188999936E-1,-7.928199768E0,-1.081309986E1
4.780301094E1,4.531999826E-1,-6.996500015E0,-1.088579941E1
4.781299063E1,7.904999852E-1,-6.182799816E0,-1.037339973E1
4.782300156E1,8.287999630E-1,-5.458699703E0,-8.932899475E0
4.783298281E1,4.962999821E-1,-4.735699654E0,-6.996099949E0
4.784299219E1,1.497000009E-1,-4.022699833E0,-5.369800091E0
4.785300469E1,-6.369999796E-2,-3.251099825E0,-4.524699688E0
4.786298438E1,-1.277000010E-1,-1.946999907E0,-4.235099792E0
4.787299531E1,-1.644999981E-1,1.172999963E-1,-4.255899906E0
4.788300625E1,-1.156999990E-1,2.984899998E0,-4.617700100E0
4.789298594E1,4.267999828E-1,6.143300056E0,-3.886299849E0
4.790299688E1,9.682999849E-1,8.375499725E0,-2.831799984E0
4.791300938E1,1.479200006E0,9.585000038E0,-1.650299907E0
4.792298750E1,1.937599897E0,1.007199955E1,-5.733999610E-1
4.793299844E1,2.472399950E0,9.859999657E0,-5.119999871E-2
4.794301094E1,3.292399883E0,8.975399971E0,1.138999939E0
4.795299063E1,4.204699993E0,8.439599991E0,4.089699745E0
4.796300156E1,4.743000031E0,8.220199585E0,7.501099586E0
4.797301250E1,5.474299908E0,8.204799652E0,9.241399765E0
4.798299219E1,6.313999653E0,8.958000183E0,9.046599388E0
4.799300312E1,6.286099911E0,1.019259930E1,7.625199795E0
4.800298281E1,5.181399822E0,1.089620018E1,5.692800045E0
4.801299375E1,3.212199926E0,1.144069958E1,5.981100082E0
4.802300625E1,2.090499878E0,1.115390015E1,9.837599754E0
4.803298438E1,4.737999737E-1,1.056349945E1,1.187739944E1
4.804299531E1,-1.127300024E0,8.702499390E0,1.499239922E1
4.805300781E1,-1.976099968E0,6.299299717E0,1.535239983E1
4.806298594E1,-1.458299994E0,4.173399925E0,1.277019978E1
4.807300000E1,-6.834999919E-1,2.470599890E0,8.255299568E0
4.808300938E1,-4.459999874E-2,1.064700007E0,3.498299837E0
4.809298906E1,3.861999810E-1,-2.298000008E-1,-8.786000013E-1
4.810300000E1,1.035499930E0,-1.209999919E0,-4.565599918E0
4.811301094E1,1.248199940E0,-1.906599998E0,-7.407999992E0
4.812299062E1,1.143199921E0,-2.033999920E0,-8.665800095E0
4.813300156E1,5.399000049E-1,-2.105299950E0,-8.243800163E0
4.814298125E1,-1.560999900E-1,-2.301699877E0,-7.055199623E0
4.815299375E1,-7.925999761E-1,-2.850299835E0,-6.049299717E0
4.816300469E1,-8.776999712E-1,-3.179199934E0,-5.490799904E0
4.817298438E1,-5.065999627E-1,-3.502399921E0,-5.602999687E0
4.818299531E1,-1.486999989E-1,-3.870899916E0,-6.338299751E0
4.819300781E1,1.712999940E-1,-4.191400051E0,-7.286599636E0
4.820298594E1,5.455999970E-1,-4.400799751E0,-7.926299572E0
4.821299688E1,9.350000024E-1,-4.277199745E0,-8.715700150E0
4.822300781E1,1.393000007E0,-4.373399734E0,-8.854599953E0
4.823298906E1,1.968599916E0,-4.437200069E0,-8.425999641E0
4.824300000E1,2.404899836E0,-4.528899670E0,-7.441499710E0
4.825301094E1,2.471799850E0,-4.510299683E0,-6.391299725E0
4.826299062E1,2.241499901E0,-4.191899776E0,-5.587999821E0
4.827300156E1,2.079900026E0,-3.774599791E0,-4.852999687E0
4.828301250E1,1.995299935E0,-3.480599880E0,-4.155399799E0
4.829299219E1,1.841199994E0,-3.074800014E0,-2.953799963E0
4.830300313E1,1.503399968E0,-2.578699827E0,-4.271999896E-1
4.831298438E1,1.871199965E0,-1.042999983E0,3.780799866E0
4.832299375E1,2.447499990E0,1.091199994E0,8.303199768E0
4.833300625E1,5.119199753E0,4.116099834E0,1.005919933E1
4.834298438E1,7.645899773E0,7.652799606E0,8.380899429E0
4.835299531E1,5.825299740E0,1.006969929E1,4.246299744E0
4.836300781E1,4.055999815E-1,1.081509972E1,1.704399943E0
4.837298750E1,-3.308499813E0,1.140829945E1,3.518399954E0
4.838299844E1,-6.157700062E0,1.202869987E1,8.711799622E0
4.839300938E1,-7.064099789E0,1.167969990E1,1.447659969E1
4.840298906E1,-6.656699657E0,9.625599861E0,1.816769981E1
4.841300000E1,-5.222699642E0,8.207900047E0,1.810449982E1
4.842301250E1,-2.995899916E0,5.266699791E0,1.576329994E1
4.843299219E1,-1.459399939E0,3.212999821E0,1.263459969E1
4.844300156E1,-1.306399941E0,1.951999903E0,9.031199455E0
4.845298281E1,-1.884899974E0,7.811999917E-1,5.648599625E0
4.846299375E1,-2.488899946E0,-7.915999889E-1,2.078700066E0
4.847300469E1,-2.733799934E0,-2.571499825E0,-1.205799937E0
4.848298438E1,-2.814599991E0,-4.663199902E0,-3.509500027E0
4.849299375E1,-2.734400034E0,-6.088299751E0,-4.516200066E0
4.850300625E1,-3.113999844E0,-7.347899914E0,-4.585999966E0
4.851298594E1,-3.676599979E0,-8.043299675E0,-4.036799908E0
4.852299688E1,-4.145499706E0,-8.602299690E0,-3.497399807E0
4.853300781E1,-3.829399824E0,-9.065999985E0,-3.121199846E0
4.854298750E1,-3.394899845E0,-9.213399887E0,-3.564100027E0
4.855300000E1,-3.185999870E0,-9.029099464E0,-4.536399841E0
4.856301094E1,-2.899899960E0,-8.795000076E0,-5.915400028E0
4.857299062E1,-2.177000046E0,-8.471400261E0,-7.267799854E0
4.858300156E1,-1.514799953E0,-8.190400124E0,-8.581399918E0
4.859301250E1,-6.222000122E-1,-7.624599934E0,-9.495900154E0
4.860299219E1,-4.459999874E-2,-6.883800030E0,-9.995399475E0
4.861300313E1,3.595999777E-1,-5.833499908E0,-9.878799438E0
4.862298438E1,5.307999849E-1,-4.605599880E0,-9.068399429E0
4.863299375E1,5.914999843E-1,-3.782799959E0,-7.275499821E0
4.864300625E1,8.531999588E-1,-3.085199833E0,-5.369800091E0
4.865298438E1,1.431599975E0,-2.267799854E0,-3.828999996E0
4.866299688E1,2.173899889E0,-5.902999640E-1,-2.328299999E0
4.867300938E1,2.884899855E0,1.712499976E0,-4.937999845E-1
4.868298750E1,3.434899807E0,4.408800125E0,2.311100006E0
4.869299844E1,3.463599920E0,6.160500050E0,7.871999741E0
4.870300938E1,4.106800079E0,7.538099766E0,1.419359970E1
4.871298906E1,6.086299896E0,9.136799812E0,1.602400017E1
4.872300156E1,9.426199913E0,1.118039989E1,1.276369953E1
4.873301250E1,1.080509949E1,1.461229992E1,6.834499836E0
4.874299063E1,1.001869965E1,1.805439949E1,-3.561999798E-1
4.875300313E1,8.595399857E0,2.012209892E1,-4.303299904E0
4.876298281E1,3.800400019E0,2.029529953E1,1.838699937E0
4.877299375E1,-1.775999904E0,1.758860016E1,1.118569946E1
4.878300469E1,-4.664899826E0,1.243459988E1,1.614049911E1
4.879298438E1,-5.218499660E0,9.769499779E0,1.709919930E1
4.880299531E1,-4.814099789E0,5.656799793E0,1.617910004E1
4.881300625E1,-3.434999943E0,2.867799997E0,1.206289959E1
4.882298594E1,-2.348199844E0,1.497200012E0,5.653399944E0
4.883299688E1,-1.625999928E0,9.881999493E-1,-6.219999865E-2
4.884300938E1,-1.752499938E0,3.707000017E-1,-5.011199951E0
4.885298906E1,-2.103699923E0,-4.152999818E-1,-8.184599876E0
4.886300000E1,-2.177099943E0,-1.513999939E0,-1.021869946E1
4.887301094E1,-2.021199942E0,-2.918200016E0,-1.135419941E1
4.888299063E1,-1.605099916E0,-4.366199970E0,-1.173839951E1
4.889300156E1,-5.879999995E-1,-5.742099762E0,-1.164419937E1
4.890298125E1,2.935999930E-1,-6.885799885E0,-1.138679981E1
4.891299219E1,1.235000014E0,-8.095000267E0,-1.097919941E1
4.892300312E1,2.000200033E0,-8.510299683E0,-1.045779991E1
4.893298281E1,2.204799891E0,-8.306900024E0,-1.011999989E1
4.894299375E1,2.115900040E0,-8.138500214E0,-9.902799606E0
4.895300469E1,1.955399990E0,-7.932399750E0,-9.867300034E0
4.896298594E1,1.904899955E0,-7.596699715E0,-9.732099533E0
4.897299531E1,2.171700001E0,-7.228600025E0,-9.330399513E0
4.898300781E1,2.188799858E0,-6.596499920E0,-8.388199806E0
4.899298750E1,2.200700045E0,-5.519899845E0,-6.983699799E0
4.900299844E1,2.184499979E0,-4.474199772E0,-5.944099903E0
4.901300938E1,2.265499830E0,-3.934700012E0,-4.360499859E0
4.902298906E1,2.005300045E0,-3.442499876E0,-2.045300007E0
4.903300156E1,2.107800007E0,-2.986500025E0,9.300999641E-1
4.904301250E1,2.725499868E0,-2.087899923E0,4.043900013E0
4.905299062E1,4.168999672E0,-6.935999990E-1,7.678099632E0
4.906300312E1,6.493700027E0,2.008899927E0,1.067269993E1
4.907298281E1,8.705399513E0,6.135399818E0,9.911199570E0
4.908299375E1,8.967100143E0,1.151039982E1,2.432800055E0
4.909300469E1,5.152800083E0,1.673009872E1,-2.914999962E0
4.910298438E1,-1.126799941E0,2.058449936E1,2.632499933E0
4.911299531E1,-6.395199776E0,2.035879898E1,1.223689938E1
4.912300625E1,-8.793799400E0,1.559929943E1,2.052929878E1
4.913298594E1,-7.603399754E0,9.378799438E0,2.549259949E1
4.914299688E1,-4.884599686E0,4.027499676E0,2.542119980E1
4.915300938E1,-2.085500002E0,-8.209999651E-2,2.054609871E1
4.916298750E1,-2.821999788E-1,-2.367199898E0,1.374069977E1
4.917300000E1,2.255999893E-1,-2.805699825E0,7.101299763E0
4.918301094E1,4.736000001E-1,-3.546199799E0,4.549900055E0
4.919299062E1,-3.053999841E-1,-4.292500019E0,5.210999846E-1
4.920300156E1,-1.505299926E0,-5.327499866E0,-2.200099945E0
4.921298125E1,-2.609200001E0,-6.694099903E0,-3.099900007E0
4.922299219E1,-3.533200026E0,-8.369699478E0,-2.628299952E0
4.923300312E1,-4.405399799E0,-1.007170010E1,-1.489300013E0
4.924298281E1,-5.265999794E0,-1.152540016E1,5.020000041E-2
4.925299375E1,-6.150899887E0,-1.277009964E1,1.644400001E0
4.926300625E1,-6.861999989E0,-1.344849968E1,2.186800003E0
4.927300000E1,-7.520599842E0,-1.335669994E1,1.267400026E0
4.928299531E1,-8.221499443E0,-1.234109974E1,-1.840599895E0
4.929300781E1,-8.007900238E0,-1.098759937E1,-5.418299675E0
4.930298750E1,-7.339399815E0,-9.257399559E0,-8.878799438E0
4.931300000E1,-6.085399628E0,-7.882899761E0,-1.149139977E1
4.932300938E1,-4.501899719E0,-6.696899891E0,-1.265880013E1
4.933298906E1,-3.156999826E0,-5.640299797E0,-1.231839943E1
4.934300156E1,-2.317399979E0,-4.657199860E0,-1.041009998E1
4.935301094E1,-1.819799900E0,-3.444399834E0,-7.675799847E0
4.936299062E1,-1.363199949E0,-2.139699936E0,-5.230799675E0
4.937300313E1,-5.442999601E-1,-4.538999796E-1,-3.051800013E0
4.938298281E1,-3.003000021E-1,1.494499922E0,-8.903999925E-1
4.939299375E1,-6.431999803E-1,5.197000027E0,1.950699925E0
4.940300469E1,-1.661799908E0,9.200900078E0,5.948999882E0
4.941298438E1,-2.698299885E0,1.185689926E1,1.188569927E1
4.942299531E1,-7.899999619E-1,1.326340008E1,1.585499954E1
4.943300625E1,3.915099859E0,1.430769920E1,1.353899956E1
4.944298594E1,9.620900154E0,1.481459999E1,7.957899570E0
4.945299688E1,1.491019917E1,1.442539978E1,2.709300041E0
4.946300938E1,1.885420036E1,1.355739975E1,3.463699818E0
4.947298750E1,1.703680038E1,1.097029972E1,1.162729931E1
4.948300000E1,1.244299984E1,7.767099857E0,1.974860001E1
4.949301094E1,7.367599964E0,5.727399826E0,2.403380013E1
4.950299062E1,3.417799950E0,4.942800045E0,2.190600014E1
4.951300313E1,8.738999963E-1,5.424099922E0,1.469219971E1
4.952298125E1,4.499999806E-2,6.427599907E0,6.858899593E0
4.953299219E1,2.143999934E-1,6.343999863E0,3.427999914E-1
4.954300313E1,7.633000016E-1,4.762399673E0,-4.568399906E0
4.955298438E1,1.611799955E0,2.233500004E0,-7.824399948E0
4.956299375E1,1.657499909E0,1.118000031E0,-8.792099953E0
4.957300625E1,2.145699978E0,-1.328799963E0,-9.832300186E0
4.958298438E1,2.022099972E0,-3.107899904E0,-1.030019951E1
4.959299531E1,1.708400011E0,-4.262099743E0,-1.076200008E1
4.960300781E1,1.239799976E0,-4.582999706E0,-1.116300011E1
4.961298750E1,1.231999993E0,-4.657799721E0,-1.130469990E1
4.962299844E1,1.566499949E0,-4.594500065E0,-1.138619995E1
4.963301406E1,1.790799975E0,-4.693900108E0,-1.148709965E1
4.964298906E1,2.101399899E0,-4.525599957E0,-1.118719959E1
4.965300000E1,2.142799854E0,-4.163199902E0,-1.082170010E1
4.966301094E1,2.036499977E0,-3.610899925E0,-1.036549950E1
4.967299219E1,1.447499990E0,-2.734200001E0,-9.884099960E0
4.968300313E1,9.530999660E-1,-1.939299941E0,-9.098999977E0
4.969298281E1,3.219999969E-1,-7.500999570E-1,-8.125399590E0
4.970299375E1,-2.390999943E-1,5.507000089E-1,-7.277299881E0
4.971300469E1,-6.311999559E-1,1.954899907E0,-6.417699814E0
4.972298438E1,-2.101999968E-1,2.549299955E0,-5.041699886E0
4.973299531E1,1.448099971E0,2.438999891E0,-1.564099908E0
4.974300625E1,3.236899853E0,2.167199850E0,5.292399883E0
4.975298750E1,4.104099751E0,2.349900007E0,1.434399986E1
4.976299688E1,4.732699871E0,2.562199831E0,1.701949883E1
4.977300938E1,6.383499622E0,4.946899891E0,1.199949932E1
4.978298906E1,7.783999920E0,1.065539932E1,4.415100098E0
4.979300000E1,6.085399628E0,1.576709938E1,1.476499915E0
4.980301094E1,2.502699852E0,1.758889961E1,7.253099918E0
4.981299063E1,-1.058499932E0,1.488429928E1,1.476419926E1
4.982300156E1,-3.408099890E0,9.781799316E0,2.110179901E1
4.983298125E1,-3.843400002E0,5.009500027E0,2.410859871E1
4.984299219E1,-3.588899851E0,1.026000023E0,2.294019890E1
4.985300312E1,-2.646699905E0,-2.061199903E0,1.870730019E1
4.986298438E1,-1.554600000E0,-3.684599876E0,1.282749939E1
4.987299531E1,-7.256999612E-1,-5.035799980E0,6.676099777E0
4.988300625E1,-5.631999969E-1,-6.266799927E0,1.581599951E0
4.989298594E1,-1.040699959E0,-7.597699642E0,-2.025099993E0
4.990299688E1,-1.865399957E0,-9.001999855E0,-3.789599895E0
4.991300781E1,-3.132999897E0,-1.042000008E1,-4.210700035E0
4.992298750E1,-4.754600048E0,-1.159490013E1,-3.657999992E0
4.993299844E1,-6.557799816E0,-1.236969948E1,-2.560099840E0
4.994300938E1,-7.360599995E0,-1.228240013E1,-2.296499968E0
4.995298906E1,-8.873499870E0,-1.207779980E1,-2.277999878E0
4.996300156E1,-1.004599953E1,-1.152159977E1,-2.845799923E0
4.997301250E1,-1.093589973E1,-1.052499962E1,-4.102699757E0
4.998299219E1,-1.086409950E1,-9.135999680E0,-6.380399704E0
4.999300469E1,-1.030019951E1,-7.821300030E0,-8.841799736E0
5.000298281E1,-9.144199371E0,-6.560599804E0,-1.104749966E1
5.001299375E1,-7.841899872E0,-5.486799717E0,-1.243400002E1
5.002300469E1,-6.116999626E0,-4.784100056E0,-1.280919933E1
5.003298438E1,-4.362899780E0,-4.087199688E0,-1.205369949E1
5.004299531E1,-2.690899849E0,-3.466300011E0,-1.054749966E1
5.005300625E1,-1.337199926E0,-2.851699829E0,-8.716599464E0
5.006298594E1,-4.910999835E-1,-1.888000011E0,-6.920599937E0
5.007299844E1,5.914999843E-1,-5.016999841E-1,-5.899499893E0
5.008300938E1,1.106999993E0,1.428799987E0,-4.678999901E0
5.009298906E1,1.335199952E0,3.512399912E0,-2.547799826E0
5.010300000E1,1.637300014E0,5.744199753E0,9.583999515E-1
5.011301250E1,2.603899956E0,7.529799938E0,5.614199638E0
5.012299062E1,3.477599859E0,8.995699883E0,9.841899872E0
5.013300312E1,5.142099857E0,1.083780003E1,1.111699963E1
5.014298125E1,8.107500076E0,1.407359982E1,1.038319969E1
5.015299219E1,1.026779938E1,1.789850044E1,7.972199917E0
5.016300312E1,9.741399765E0,2.013679886E1,1.038439941E1
5.017298438E1,5.360899925E0,1.867079926E1,2.046809959E1
5.018299375E1,4.931999743E-1,1.382649994E1,3.017669868E1
5.019300625E1,-2.206500053E0,1.012389946E1,3.426250076E1
5.020298594E1,-2.809799910E0,7.853699684E0,3.019649887E1
5.021299688E1,-3.064499855E0,6.627199650E0,2.234840012E1
5.022300781E1,-2.642400026E0,5.941499710E0,1.488379955E1
5.023298906E1,-1.528199911E0,4.751800060E0,7.704699993E0
5.024300000E1,1.392000020E-1,3.289899826E0,1.075299978E0
5.025301094E1,1.388599992E0,1.907899976E0,-4.259599686E0
5.026299062E1,2.372299910E0,9.845999479E-1,-7.946300030E0
5.027300156E1,3.135399818E0,-6.143000126E-1,-1.026139927E1
5.028301250E1,3.752099991E0,-2.576400042E0,-1.112869930E1
5.029299219E1,3.991299868E0,-3.941900015E0,-1.089359951E1
5.030300313E1,4.007999897E0,-4.763199806E0,-1.002250004E1
5.031298281E1,3.644599915E0,-4.854199886E0,-9.453100204E0
5.032299375E1,3.413199902E0,-4.634999752E0,-9.072899818E0
5.033300469E1,3.105000019E0,-4.104199886E0,-9.315400124E0
5.034298438E1,2.981899977E0,-3.582999945E0,-1.025619984E1
5.035299688E1,3.154599905E0,-2.889799833E0,-1.161279964E1
5.036300781E1,3.744699955E0,-2.659600019E0,-1.235899925E1
5.037298750E1,4.427000046E0,-2.652799845E0,-1.233659935E1
5.038299844E1,5.027400017E0,-2.625799894E0,-1.176539993E1
5.039300938E1,5.633100033E0,-2.734400034E0,-1.081389999E1
5.040298906E1,5.965499878E0,-2.520799875E0,-9.957300186E0
5.041300000E1,6.012199879E0,-2.095999956E0,-8.907999992E0
5.042301094E1,5.567899704E0,-1.392599940E0,-8.087499619E0
5.043299062E1,4.573199749E0,-1.047299981E0,-7.016599655E0
5.044300313E1,3.066299915E0,-1.043399930E0,-4.782799721E0
5.045298281E1,1.766600013E0,-8.905999660E-1,-7.264999747E-1
5.046299219E1,9.163999557E-1,1.266999990E-1,6.460700035E0
5.047300469E1,6.714999676E-1,1.089100003E0,1.432349968E1
5.048298438E1,1.975899935E0,1.896600008E0,1.715639877E1
5.049299531E1,4.459799767E0,3.471199989E0,1.391419983E1
5.050300625E1,5.663300037E0,6.555199623E0,5.863699913E0
5.051298594E1,3.930399895E0,1.005410004E1,-3.495000005E-1
5.052299688E1,-1.234999970E-1,1.369759941E1,1.403599977E0
5.053300781E1,-4.747200012E0,1.451329994E1,1.013799953E1
5.054298750E1,-7.755699635E0,1.212459946E1,1.890869904E1
5.055300000E1,-7.987799644E0,8.167799950E0,2.419839859E1
5.056300938E1,-5.899099827E0,4.622799873E0,2.468529892E1
5.057298906E1,-3.450899839E0,1.801699996E0,2.050409889E1
5.058300000E1,-2.051499844E0,-1.237000003E-1,1.427819920E1
5.059301250E1,-1.217000008E0,-1.479300022E0,8.185400009E0
5.060299219E1,-1.096699953E0,-2.838899851E0,2.957499981E0
5.061300313E1,-1.034799933E0,-4.353600025E0,-6.843000054E-1
5.062298281E1,-1.246500015E0,-6.090099812E0,-2.681599855E0
5.063299375E1,-1.792599916E0,-7.761299610E0,-3.128199816E0
5.064300469E1,-2.732899904E0,-9.288499832E0,-2.616999865E0
5.065298438E1,-4.019299984E0,-1.043229961E1,-1.736599922E0
5.066299531E1,-5.415599823E0,-1.146259975E1,-7.173999548E-1
5.067300781E1,-6.534999847E0,-1.232109928E1,4.819999933E-1
5.068298750E1,-7.768399715E0,-1.270559978E1,1.131699920E0
5.069299844E1,-8.620900154E0,-1.252229977E1,9.002999663E-1
5.070300938E1,-9.097399712E0,-1.157240009E1,-7.847999930E-1
5.071299062E1,-9.090000153E0,-1.056599998E1,-1.961699963E0
5.072300000E1,-9.090499878E0,-8.758399963E0,-3.998199940E0
5.073301094E1,-8.484999657E0,-7.093199730E0,-5.455499649E0
5.074299063E1,-6.962999821E0,-5.876800060E0,-6.961199760E0
5.075300156E1,-5.341700077E0,-4.961899757E0,-7.602399826E0
5.076298281E1,-4.016299725E0,-4.075599670E0,-7.369799614E0
5.077299531E1,-3.369099855E0,-2.904799938E0,-6.069099903E0
5.078300312E1,-3.054800034E0,-1.269699931E0,-3.655799866E0
5.079298438E1,-3.297899961E0,5.928999782E-1,-1.025699973E0
5.080299531E1,-2.538399935E0,2.109499931E0,-2.145999968E-1
5.081300625E1,-4.912000000E-1,3.307399988E0,4.544999897E-1
5.082298594E1,1.029699922E0,5.232500076E0,1.085699916E0
5.083299688E1,3.333199978E0,7.787799835E0,1.731400013E0
5.084300781E1,5.338299751E0,1.138549995E1,2.633199930E0
5.085298750E1,6.676499844E0,1.512209988E1,1.920699954E0
5.086299844E1,6.471299648E0,1.755599976E1,2.910300016E0
5.087301094E1,2.764899969E0,1.779489899E1,1.027530003E1
5.088298906E1,-1.415799975E0,1.411199951E1,1.788329887E1
5.089300156E1,-3.018899918E0,9.767600060E0,2.194330025E1
5.090301250E1,-2.993700027E0,5.915699959E0,2.136829948E1
5.091299219E1,-2.494599819E0,3.180599928E0,1.814589882E1
5.092300312E1,-1.481999993E0,2.222699881E0,1.391899967E1
5.093298438E1,-4.054999948E-1,2.070800066E0,9.545399666E0
5.094299375E1,2.303999960E-1,2.173599958E0,5.147999763E0
5.095300625E1,6.139999628E-1,2.354099989E0,1.311299920E0
5.096298438E1,1.026499987E0,2.112799883E0,-1.728699923E0
5.097299531E1,1.567399979E0,1.756899953E0,-4.105000019E0
5.098300781E1,1.975099921E0,1.100000024E0,-5.348599911E0
5.099298750E1,2.496000051E0,3.000999987E-1,-5.578199863E0
5.100299844E1,3.207899809E0,-8.418999910E-1,-5.149300098E0
5.101300938E1,3.875399828E0,-1.943799973E0,-4.374300003E0
5.102298906E1,4.453799725E0,-2.708799839E0,-3.876899958E0
5.103300000E1,5.479399681E0,-2.963199854E0,-4.317100048E0
5.104301094E1,6.575599670E0,-2.760499954E0,-5.297800064E0
5.105299063E1,7.561499596E0,-2.178599834E0,-6.341799736E0
5.106300312E1,8.242699623E0,-1.687899947E0,-7.168799877E0
5.107298281E1,8.838899612E0,-1.604399920E0,-7.638499737E0
5.108299219E1,9.338500023E0,-1.510399938E0,-7.881099701E0
5.109300469E1,9.393699646E0,-1.446599960E0,-7.995800018E0
5.110298438E1,9.645500183E0,-1.248700023E0,-7.688299656E0
5.111299531E1,9.423299789E0,-1.211300015E0,-7.133499622E0
5.112300625E1,8.876500130E0,-1.352899909E0,-6.133699894E0
5.113298594E1,7.710000038E0,-1.736499906E0,-4.284800053E0
5.114299688E1,5.817999840E0,-2.256099939E0,-2.996699810E0
5.115300781E1,3.878000021E0,-2.640799999E0,-1.646600008E0
5.116298750E1,3.280200005E0,-2.491899967E0,8.259999752E-2
5.117300000E1,3.319899797E0,-1.566100001E0,2.038199902E0
5.118301094E1,2.159699917E0,-3.461999893E-1,3.643199921E0
5.119299062E1,1.103399992E0,2.012699842E0,1.089399934E0
5.120300156E1,-1.422199965E0,5.373199940E0,-3.526999950E-1
5.121301250E1,-4.701799870E0,8.734899521E0,5.002299786E0
5.122299219E1,-6.542699814E0,9.180999756E0,1.467229939E1
5.123300469E1,-6.705299854E0,6.173699856E0,2.208149910E1
5.124298281E1,-5.523099899E0,1.994199991E0,2.352779961E1
5.125299375E1,-4.046499729E0,-1.497599959E0,2.106449890E1
5.126300625E1,-3.288599968E0,-3.665399790E0,1.711159897E1
5.127298594E1,-3.136899948E0,-3.965899944E0,1.304699993E1
5.128299531E1,-3.995899916E0,-3.189499855E0,9.598899841E0
5.129300781E1,-5.392099857E0,-2.064300060E0,7.204599857E0
5.130298750E1,-5.847399712E0,-1.377799988E0,5.473399639E0
5.131299844E1,-5.164099693E0,-1.496399999E0,3.676199913E0
5.132300938E1,-4.173299789E0,-2.407899857E0,2.362400055E0
5.133298906E1,-3.984299898E0,-3.515299797E0,2.263999939E0
5.134300000E1,-4.392099857E0,-4.394899845E0,2.795399904E0
5.135301094E1,-4.961499691E0,-4.942499638E0,3.217999935E0
5.136299062E1,-5.930399895E0,-5.366199970E0,3.735399961E0
5.137300313E1,-7.029599667E0,-5.525099754E0,3.805199862E0
5.138298125E1,-8.308499336E0,-5.052000046E0,2.845499992E0
5.139299375E1,-9.273900032E0,-4.534800053E0,1.210399985E0
5.140300469E1,-9.623199463E0,-4.045399666E0,-9.842000008E-1
