"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.724298594E1,4.596867085E0,-4.635174274E0,3.263775635E1
2.724799219E1,3.639186621E0,-3.639186621E0,2.777273941E1
2.725299844E1,2.987963676E0,-2.183511972E0,2.248634148E1
2.725800313E1,2.681505919E0,-5.363011956E-1,1.723825264E1
2.726300938E1,1.455674648E0,2.451662540E0,8.350975990E0
2.726798438E1,1.455674648E0,2.451662540E0,8.350975990E0
2.727299063E1,-2.681505978E-1,3.600879431E0,5.516240597E0
2.727799375E1,-2.413355350E0,4.673481941E0,4.022258759E0
2.728300000E1,-5.171475887E0,5.975927353E0,3.639186621E0
2.728800625E1,-8.312667847E0,7.508216381E0,3.524264812E0
2.729301250E1,-1.183693314E1,8.848969460E0,3.332728863E0
2.729798594E1,-1.497812557E1,1.007480049E1,3.102885485E0
2.730299063E1,-1.697010231E1,1.041956615E1,2.719813108E0
2.730799688E1,-1.792778206E1,1.045787334E1,2.604891539E0
2.731300312E1,-1.785116768E1,9.921571732E0,3.102885485E0
2.731800781E1,-1.697010231E1,8.887276649E0,3.447650433E0
2.732298125E1,-1.551442719E1,7.508216381E0,3.983951569E0
2.732798750E1,-1.363737297E1,6.129156113E0,4.558559895E0
2.733299219E1,-1.164539719E1,4.673481941E0,5.133168221E0
2.733800000E1,-9.768342972E0,3.179499865E0,5.631162167E0
2.734300469E1,-8.006210327E0,1.762132406E0,6.244078159E0
2.734800938E1,-6.512228489E0,5.746083856E-1,6.818686485E0
2.735298438E1,-5.286397457E0,-5.363011956E-1,7.163451672E0
2.735798906E1,-4.520252705E0,-1.493981838E0,7.623138428E0
2.736299375E1,-4.060565948E0,-2.375048161E0,7.967903137E0
2.736800000E1,-3.907337189E0,-3.179499865E0,8.121131897E0
2.737300625E1,-4.252102375E0,-3.945644379E0,8.159439087E0
2.737801094E1,-4.865017891E0,-4.520252705E0,7.852981567E0
2.738298594E1,-5.631162167E0,-4.903325081E0,7.469909191E0
2.738799219E1,-6.588842869E0,-5.286397457E0,6.971915245E0
2.739299688E1,-7.623138428E0,-5.516240597E0,6.358999729E0
2.739800313E1,-8.465897560E0,-5.861005783E0,5.746084213E0
2.740300781E1,-9.270348549E0,-6.052541733E0,5.094861031E0
2.740798281E1,-9.921571732E0,-6.244078159E0,4.252102375E0
2.741298906E1,-1.038125896E1,-6.358999729E0,3.371036053E0
2.741799375E1,-1.057279491E1,-6.320692539E0,2.604891539E0
2.742300000E1,-1.057279491E1,-6.205770969E0,1.685518026E0
2.742800469E1,-1.045787334E1,-6.014234543E0,9.576807022E-1
2.743301094E1,-1.022802925E1,-5.784391403E0,3.447650373E-1
2.743798438E1,-1.022802925E1,-5.784391403E0,-2.681505978E-1
2.744299062E1,-9.921571732E0,-5.631162167E0,-1.915361285E-1
2.744799531E1,-9.538499832E0,-5.401319027E0,-4.979939461E-1
2.745300156E1,-9.002198219E0,-5.094861031E0,-7.661445141E-1
2.745800625E1,-8.504204750E0,-4.826710701E0,-8.044517636E-1
2.746301250E1,-8.006210327E0,-4.788403511E0,-8.810662031E-1
2.746798594E1,-7.469909191E0,-4.979939461E0,-1.187524080E0
2.747299219E1,-6.703764915E0,-5.248090267E0,-1.800439715E0
2.747799844E1,-5.937620163E0,-5.401319027E0,-2.681505919E0
2.748300313E1,-5.286397457E0,-5.401319027E0,-3.600879431E0
2.748800938E1,-4.750096321E0,-5.248090267E0,-4.520252705E0
2.749298281E1,-3.983951569E0,-4.903325081E0,-5.094861031E0
2.749798750E1,-3.332728863E0,-4.367023945E0,-5.248090267E0
2.750299375E1,-2.643198729E0,-3.754108191E0,-5.401319027E0
2.750800000E1,-2.145204782E0,-3.026270866E0,-4.979939461E0
2.751300469E1,-1.915361404E0,-2.413355350E0,-4.290409565E0
2.751801094E1,-2.298433542E0,-1.723825216E0,-3.026270866E0
2.752298438E1,-3.026270866E0,-1.149216771E0,-1.225831270E0
2.752799062E1,-4.137180328E0,-4.979939461E-1,1.110909581E0
2.753299531E1,-5.363011837E0,3.064578176E-1,3.600879431E0
2.753800156E1,-6.435614109E0,1.379060149E0,6.129156113E0
2.754300781E1,-7.125144482E0,2.528276920E0,8.389283180E0
2.754798125E1,-7.354987621E0,3.792415380E0,1.026633644E1
2.755298906E1,-7.393294811E0,5.209783077E0,1.199016190E1
2.755799219E1,-7.431602001E0,6.627150536E0,1.344583702E1
2.756299844E1,-7.431602001E0,8.197746277E0,1.478658962E1
2.756800312E1,-7.240066051E0,9.615114212E0,1.601242065E1
2.757300938E1,-6.742072105E0,1.099417400E1,1.685518074E1
2.757798281E1,-6.435614109E0,1.191354752E1,1.762132454E1
2.758298906E1,-6.244078159E0,1.260307789E1,1.831085396E1
2.758799375E1,-6.358999729E0,1.287122822E1,1.888546371E1
2.759300156E1,-6.780379295E0,1.218169785E1,1.972822189E1
2.759800625E1,-7.431602001E0,1.110909557E1,2.080082512E1
2.760301094E1,-8.465897560E0,9.806650162E0,2.198834801E1
2.760798594E1,-9.500192642E0,8.465897560E0,2.371217346E1
2.761299063E1,-1.072602367E1,7.508216381E0,2.555092049E1
2.761799688E1,-1.156878281E1,7.201758862E0,2.742797470E1
2.762300156E1,-1.199016190E1,7.316680431E0,2.865380669E1
2.762800781E1,-1.176031876E1,7.661445618E0,2.888364983E1
2.763298281E1,-1.126232433E1,8.236053467E0,2.781104660E1
2.763798750E1,-1.045787334E1,8.734047890E0,2.581907082E1
2.764299219E1,-9.461885452E0,9.002198219E0,2.306095123E1
2.764799844E1,-8.389283180E0,8.963891029E0,2.003467941E1
2.765300469E1,-7.163451672E0,8.734047890E0,1.681687355E1
2.765800938E1,-5.937620163E0,8.389283180E0,1.371398735E1
2.766298438E1,-4.635174274E0,7.891288757E0,1.084094524E1
2.766798906E1,-3.294421434E0,7.278373241E0,8.006210327E0
2.767299531E1,-2.145204782E0,6.627150536E0,5.324704647E0
2.767800156E1,-1.149216771E0,5.784391403E0,2.911349297E0
2.768300625E1,-4.596867263E-1,4.979939461E0,1.034295082E0
2.768801094E1,7.661445439E-2,4.328716755E0,-4.979939461E-1
2.769298594E1,4.213795066E-1,3.562572241E0,-1.264138460E0
2.769799063E1,6.129156351E-1,2.911349297E0,-1.532289028E0
2.770299688E1,7.661445141E-1,2.336740971E0,-1.225831270E0
2.770800312E1,6.129156351E-1,1.647210717E0,-3.447650373E-1
2.771300781E1,2.681505978E-1,1.149216771E0,7.278373241E-1
2.771798281E1,7.661445439E-2,7.661445141E-1,2.221819162E0
2.772298750E1,0.000000000E0,5.363011956E-1,3.562572241E0
2.772799375E1,0.000000000E0,3.064578176E-1,4.826710701E0
2.773300000E1,1.915361285E-1,2.681505978E-1,5.746084213E0
2.773800469E1,4.596867263E-1,2.681505978E-1,6.358999729E0
2.774300938E1,7.278373241E-1,5.363011956E-1,6.627150536E0
2.774798438E1,1.225831270E0,9.193734527E-1,6.627150536E0
2.775298906E1,1.685518026E0,1.302445769E0,6.473921299E0
2.775799531E1,2.068590164E0,1.762132406E0,6.282385349E0
2.776300156E1,2.260126352E0,2.451662540E0,6.052541733E0
2.776800625E1,2.643198729E0,2.949656487E0,5.631162167E0
2.777301250E1,3.102885485E0,3.409343243E0,5.209783077E0
2.777798594E1,3.485957623E0,3.792415380E0,4.788403511E0
2.778299219E1,4.175487995E0,4.175487995E0,4.367023945E0
2.778799688E1,4.750096321E0,4.443638325E0,4.098873138E0
2.779300313E1,5.401319027E0,4.711789131E0,3.983951569E0
2.779800938E1,6.090848923E0,4.979939461E0,4.022258759E0
2.780298281E1,6.818686485E0,5.324704647E0,4.290409565E0
2.780798906E1,7.546523571E0,5.631162167E0,4.750096321E0
2.781299375E1,8.772355080E0,6.244078159E0,5.554547787E0
2.781800000E1,8.197746277E0,5.822698593E0,6.167463779E0
2.782300469E1,8.542511940E0,6.014234543E0,6.627150536E0
2.782801094E1,8.695740700E0,6.052541733E0,7.852981567E0
2.783298594E1,8.734047890E0,5.899312973E0,9.232041359E0
2.783799063E1,8.580819130E0,5.554547787E0,1.084094524E1
2.784299531E1,8.504204750E0,5.248090267E0,1.225831223E1
2.784800156E1,8.312667847E0,5.133168221E0,1.356075859E1
2.785300781E1,7.891288757E0,5.056553841E0,1.451843929E1
2.785798125E1,7.163451672E0,5.094861031E0,1.524627686E1
2.786298750E1,6.282385349E0,5.324704647E0,1.559104156E1
2.786799219E1,5.363011837E0,5.592854977E0,1.585919189E1
2.787299844E1,4.137180328E0,6.090848923E0,1.612734222E1
2.787800313E1,2.643198729E0,6.703764915E0,1.643379974E1
2.788300938E1,1.302445769E0,7.278373241E0,1.697010231E1
2.788798438E1,2.681505978E-1,7.967903137E0,1.777455330E1
2.789298906E1,-2.681505978E-1,8.734047890E0,1.869392776E1
2.789799375E1,-3.447650373E-1,9.538499832E0,1.949837875E1
2.790300000E1,-1.149216816E-1,1.049618053E1,1.972822189E1
2.790800625E1,3.447650373E-1,1.122401714E1,1.953668594E1
2.791301250E1,7.661445141E-1,1.160709000E1,1.873223495E1
2.791798594E1,7.278373241E-1,1.172201157E1,1.712333107E1
2.792299062E1,0.000000000E0,1.114740276E1,1.505473995E1
2.792799688E1,-1.264138460E0,1.041956615E1,1.283292103E1
2.793300313E1,-3.064578056E0,9.691728592E0,1.099417400E1
2.793800781E1,-5.439626217E0,8.848969460E0,9.576807022E0
2.794298125E1,-8.121131897E0,8.006210327E0,8.925583839E0
2.794798750E1,-1.061110210E1,7.431602001E0,8.887276649E0
2.795299375E1,-1.275630665E1,6.818686485E0,9.193734169E0
2.795799844E1,-1.417367363E1,6.282385349E0,9.921571732E0
2.796300469E1,-1.486320400E1,5.707777023E0,1.080263805E1
2.796800938E1,-1.459505367E1,5.324704647E0,1.176031876E1
2.797298438E1,-1.359906578E1,4.903325081E0,1.244984913E1
2.797798906E1,-1.214339066E1,4.328716755E0,1.271799946E1
2.798299531E1,-1.049618053E1,3.562572241E0,1.267969227E1
2.798800156E1,-8.734047890E0,2.643198729E0,1.233492756E1
2.799300625E1,-7.010222435E0,1.723825216E0,1.168370438E1
2.799801250E1,-5.592854977E0,8.810662031E-1,1.107078838E1
2.800298594E1,-4.481945515E0,0.000000000E0,1.026633644E1
2.800799062E1,-3.677493811E0,-8.427590132E-1,9.346963882E0
2.801299688E1,-3.064578056E0,-1.532289028E0,8.389283180E0
2.801800313E1,-2.643198729E0,-2.260126352E0,7.240066051E0
2.802300781E1,-2.375048161E0,-2.911349297E0,6.244078159E0
2.802798281E1,-2.336740971E0,-3.600879431E0,5.209783077E0
2.803298906E1,-2.413355350E0,-4.022258759E0,4.328716755E0
2.803799375E1,-2.758120298E0,-4.596867085E0,3.600879431E0
2.804300000E1,-3.179499865E0,-4.979939461E0,3.217807055E0
2.804800469E1,-3.677493811E0,-5.286397457E0,3.179499865E0
2.805301094E1,-4.098873138E0,-5.746084213E0,3.332728863E0
2.805798438E1,-4.481945515E0,-6.244078159E0,3.639186621E0
2.806299062E1,-4.788403511E0,-6.550535679E0,4.098873138E0
2.806799531E1,-5.018246651E0,-6.742072105E0,4.635174274E0
2.807300156E1,-5.171475887E0,-6.780379295E0,5.324704647E0
2.807800781E1,-5.401319027E0,-6.742072105E0,6.129156113E0
2.808301250E1,-5.401319027E0,-6.435614109E0,7.163451672E0
2.808798594E1,-5.209783077E0,-6.090848923E0,8.197746277E0
2.809299219E1,-5.248090267E0,-5.784391403E0,9.078812599E0
2.809799844E1,-5.094861031E0,-5.554547787E0,9.500192642E0
2.810300469E1,-5.056553841E0,-5.324704647E0,9.500192642E0
2.810800938E1,-5.056553841E0,-5.018246651E0,9.155426979E0
2.811298281E1,-5.133168221E0,-4.596867085E0,8.427590370E0
2.811798906E1,-5.171475887E0,-4.252102375E0,7.469909191E0
2.812299375E1,-5.133168221E0,-3.907337189E0,6.282385349E0
2.812800000E1,-5.094861031E0,-3.600879431E0,5.056553841E0
2.813300469E1,-5.056553841E0,-3.409343243E0,3.792415380E0
2.813801094E1,-4.941632271E0,-3.332728863E0,2.681505919E0
2.814298594E1,-4.941632271E0,-3.256114244E0,1.915361404E0
2.814799063E1,-4.826710701E0,-3.064578056E0,1.493981838E0
2.815299688E1,-4.711789131E0,-2.949656487E0,1.225831270E0
2.815800156E1,-4.558559895E0,-2.681505919E0,1.149216771E0
2.816300781E1,-4.481945515E0,-2.413355350E0,1.302445769E0
2.816798125E1,-4.481945515E0,-2.068590164E0,1.455674648E0
2.817298750E1,-4.443638325E0,-1.915361404E0,1.915361404E0
2.817799219E1,-4.596867085E0,-1.647210717E0,2.643198729E0
2.818299844E1,-4.788403511E0,-1.264138460E0,3.600879431E0
2.818800469E1,-5.133168221E0,-7.661445141E-1,4.596867085E0
2.819300938E1,-5.439626217E0,-4.213795066E-1,5.554547787E0
2.819798438E1,-5.439626217E0,-3.830722719E-2,6.358999729E0
2.820298906E1,-5.592854977E0,-3.830722719E-2,6.358999729E0
2.820799531E1,-5.822698593E0,3.064578176E-1,7.278373241E0
2.821300000E1,-5.746084213E0,8.810662031E-1,7.967903137E0
2.821800625E1,-5.669469833E0,1.264138460E0,8.504204750E0
2.822301094E1,-5.516240597E0,1.532289028E0,8.925583839E0
2.822798594E1,-5.286397457E0,1.800439715E0,9.461885452E0
2.823299063E1,-5.171475887E0,2.068590164E0,1.041956615E1
2.823799688E1,-4.941632271E0,2.528276920E0,1.191354752E1
2.824300312E1,-4.903325081E0,3.064578056E0,1.371398735E1
2.824800781E1,-4.788403511E0,3.600879431E0,1.547612000E1
2.825298281E1,-4.941632271E0,4.328716755E0,1.708502388E1
2.825798750E1,-4.520252705E0,4.826710701E0,1.838746834E1
2.826299375E1,-3.256114244E0,6.129156113E0,1.900038528E1
2.826800000E1,-3.256114244E0,6.129156113E0,1.900038528E1
2.827300781E1,-2.375048161E0,6.933608055E0,1.838746834E1
2.827801094E1,-1.455674648E0,7.967903137E0,1.712333107E1
2.828298438E1,-7.661445141E-1,9.002198219E0,1.551442719E1
2.828798906E1,-3.447650373E-1,9.921571732E0,1.432690334E1
2.829299531E1,-3.830722719E-2,1.080263805E1,1.336922264E1
2.829800156E1,3.064578176E-1,1.160709000E1,1.279461384E1
2.830300625E1,5.746083856E-1,1.191354752E1,1.267969227E1
2.830801250E1,9.193734527E-1,1.179862595E1,1.275630665E1
2.831298750E1,1.110909581E0,1.130063248E1,1.310107136E1
2.831799219E1,1.225831270E0,1.053448772E1,1.413536644E1
2.832299688E1,1.034295082E0,9.538499832E0,1.570596313E1
2.832800313E1,8.427590132E-1,8.465897560E0,1.731486702E1
2.833300938E1,6.512228847E-1,7.469909191E0,1.865562057E1
2.833798281E1,6.129156351E-1,6.627150536E0,1.934514999E1
2.834298906E1,6.129156351E-1,5.707777023E0,1.957499313E1
2.834799375E1,8.427590132E-1,5.018246651E0,1.900038528E1
2.835300000E1,1.110909581E0,4.443638325E0,1.762132454E1
2.835800625E1,1.417367458E0,3.945644379E0,1.574427032E1
2.836301094E1,1.800439715E0,3.600879431E0,1.363737297E1
2.836798438E1,2.068590164E0,3.447650433E0,1.153047562E1
2.837299063E1,2.068590164E0,3.447650433E0,9.423578262E0
2.837799531E1,2.106897593E0,3.485957623E0,7.354987621E0
2.838300156E1,2.030282974E0,3.677493811E0,5.631162167E0
2.838800781E1,1.915361404E0,3.907337189E0,3.945644379E0
2.839298125E1,1.570596337E0,4.175487995E0,2.681505919E0
2.839798594E1,1.149216771E0,4.213795185E0,1.953668594E0
2.840299219E1,7.661445141E-1,4.175487995E0,1.723825216E0
2.840799844E1,3.447650373E-1,4.175487995E0,1.838746905E0
2.841300313E1,3.830722719E-2,4.137180328E0,2.183511972E0
2.841800938E1,-2.681505978E-1,3.945644379E0,2.604891539E0
2.842298281E1,-3.064578176E-1,3.869029999E0,3.026270866E0
2.842798906E1,-1.149216816E-1,3.677493811E0,3.256114244E0
2.843299531E1,4.596867263E-1,3.562572241E0,3.256114244E0
2.843800000E1,1.110909581E0,3.447650433E0,3.064578056E0
2.844300625E1,1.953668594E0,3.447650433E0,2.911349297E0
2.844801094E1,2.911349297E0,3.524264812E0,2.604891539E0
2.845298594E1,3.869029999E0,3.562572241E0,2.298433542E0
2.845799062E1,4.673481941E0,3.869029999E0,1.991975784E0
2.846299688E1,5.439626217E0,3.983951569E0,1.838746905E0
2.846800156E1,6.052541733E0,4.252102375E0,1.762132406E0
2.847300781E1,6.742072105E0,4.520252705E0,1.762132406E0
2.847798125E1,7.201758862E0,4.941632271E0,1.915361404E0
2.848298750E1,7.584830761E0,5.363011837E0,2.145204782E0
2.848799219E1,8.006210327E0,6.014234543E0,2.336740971E0
2.849299844E1,8.082824707E0,6.742072105E0,2.604891539E0
2.849800469E1,8.121131897E0,7.469909191E0,2.949656487E0
2.850300938E1,8.006210327E0,8.197746277E0,3.447650433E0
2.850798438E1,7.891288757E0,8.963891029E0,3.600879431E0
2.851299062E1,7.738059998E0,9.461885452E0,3.639186621E0
2.851799531E1,7.738059998E0,9.615114212E0,3.792415380E0
2.852300156E1,7.814674377E0,9.615114212E0,4.060565948E0
2.852800625E1,7.967903137E0,9.155426979E0,4.635174274E0
2.853301250E1,8.197746277E0,8.465897560E0,5.401319027E0
2.853798594E1,8.580819130E0,7.546523571E0,6.320692539E0
2.854299062E1,9.078812599E0,6.780379295E0,7.508216381E0
2.854799688E1,9.538499832E0,6.129156113E0,8.887276649E0
2.855300312E1,1.007480049E1,5.669469833E0,1.057279491E1
2.855800781E1,1.045787334E1,5.401319027E0,1.225831223E1
2.856298281E1,1.068771648E1,5.363011837E0,1.379060173E1
2.856798750E1,1.080263805E1,5.248090267E0,1.532289124E1
2.857299375E1,1.095586681E1,5.363011837E0,1.658702850E1
2.857799844E1,1.103248119E1,5.669469833E0,1.777455330E1
2.858300469E1,1.103248119E1,5.669469833E0,1.777455330E1
