"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.127997656E1,6.211999655E-1,-1.068260002E1,-4.274600029E0
4.128998594E1,1.267699957E0,-1.160219955E1,-3.700999975E0
4.129999844E1,2.353199959E0,-1.232579994E1,-4.370999813E0
4.130997812E1,3.792899847E0,-1.273609924E1,-6.158299923E0
4.131998906E1,4.960000038E0,-1.274160004E1,-8.581199646E0
4.133000000E1,5.796400070E0,-1.237099934E1,-1.111019993E1
4.133997969E1,6.071899891E0,-1.152089977E1,-1.332489967E1
4.134999063E1,5.907000065E0,-1.007909966E1,-1.510179996E1
4.136000156E1,5.365999699E0,-8.489199638E0,-1.619470024E1
4.136998125E1,4.555599689E0,-6.551799774E0,-1.590999985E1
4.137999219E1,3.299299955E0,-4.667599678E0,-1.436899948E1
4.138997188E1,1.963899970E0,-3.082599878E0,-1.177960014E1
4.139998281E1,7.382999659E-1,-1.771499991E0,-8.878199577E0
4.140999531E1,-1.840000041E-2,-8.044999838E-1,-5.881599903E0
4.141997500E1,6.300000101E-2,-2.545000017E-1,-3.096099854E0
4.142998594E1,1.276399970E0,6.579999626E-2,-5.821999907E-1
4.143999688E1,2.727900028E0,4.007000029E-1,1.796499968E0
4.144997656E1,2.251099825E0,1.282999992E0,5.207499981E0
4.145998750E1,-7.099999487E-2,3.667599916E0,1.095709991E1
4.147000000E1,-3.200799942E0,6.512799740E0,2.048709869E1
4.147997812E1,-4.095099926E0,9.151299477E0,3.117089844E1
4.148999063E1,-2.673300028E0,1.055760002E1,3.861940002E1
4.150000000E1,5.964999795E-1,1.072319984E1,4.107059860E1
4.150998125E1,4.174999714E0,1.083769989E1,3.848189926E1
4.151999219E1,6.609600067E0,1.106969929E1,3.433219910E1
4.152997188E1,7.322599888E0,1.101849937E1,3.076299858E1
4.153998281E1,6.430599689E0,1.081449986E1,2.606159973E1
4.154999375E1,4.119699955E0,1.063990021E1,1.962539864E1
4.155997344E1,1.425799966E0,1.062510014E1,1.247949982E1
4.156998438E1,-1.054799914E0,1.078219986E1,6.331999779E0
4.157999531E1,-2.844099998E0,1.047979927E1,2.472800016E0
4.158997656E1,-3.838899851E0,9.617199898E0,8.100000210E-3
4.159998594E1,-4.451600075E0,8.411899567E0,-2.468499899E0
4.160999844E1,-4.436100006E0,7.178199768E0,-5.110399723E0
4.161997812E1,-4.051199913E0,5.841899872E0,-7.722199917E0
4.162998906E1,-3.551100016E0,4.818500042E0,-1.007039928E1
4.164000000E1,-3.058499813E0,3.895999908E0,-1.188399982E1
4.164997969E1,-2.533999920E0,3.216499805E0,-1.343979931E1
4.165999063E1,-2.315399885E0,2.919600010E0,-1.481889915E1
4.167000156E1,-2.300400019E0,2.911299944E0,-1.614039993E1
4.167998125E1,-2.493499994E0,2.758199930E0,-1.721209908E1
4.168999375E1,-2.530900002E0,2.849200010E0,-1.759930038E1
4.169997344E1,-2.573499918E0,3.108199835E0,-1.728870010E1
4.170998281E1,-3.019299984E0,3.579099894E0,-1.630920029E1
4.171999531E1,-3.708499908E0,3.829999924E0,-1.482709980E1
4.172997500E1,-4.366799831E0,3.841699839E0,-1.295559978E1
4.173998594E1,-4.995699883E0,3.608099937E0,-1.067239952E1
4.174999688E1,-5.632400036E0,2.985699892E0,-7.803099632E0
4.175997656E1,-5.903399944E0,2.186599970E0,-4.130099773E0
4.176998750E1,-5.314699650E0,1.599299908E0,4.559999704E-2
4.177999844E1,-4.661399841E0,1.210999966E0,4.583499908E0
4.178997969E1,-4.083099842E0,1.732399940E0,8.747599602E0
4.179999062E1,-4.653899670E0,3.164499998E0,1.315679932E1
4.181000156E1,-6.724499702E0,4.893199921E0,1.915810013E1
4.181998125E1,-8.630299568E0,5.950299740E0,2.712399864E1
4.182999219E1,-9.693299294E0,6.782000065E0,3.321139908E1
4.183997188E1,-8.737799644E0,7.665400028E0,3.550799942E1
4.184998281E1,-4.165899754E0,7.340799809E0,3.458489990E1
4.185999375E1,1.973899961E0,6.073799610E0,3.248040009E1
4.186997344E1,7.501799583E0,5.022299767E0,3.083529854E1
4.187998438E1,1.173729992E1,3.586199999E0,2.956929970E1
4.188999688E1,1.374069977E1,1.033299923E0,2.771049881E1
4.189997656E1,1.295979977E1,-1.900699973E0,2.420940018E1
4.190998750E1,9.977499962E0,-4.066899776E0,1.890999985E1
4.191999844E1,6.507999897E0,-5.277899742E0,1.359749985E1
4.192997813E1,3.848299980E0,-5.583499908E0,8.807999611E0
4.193998906E1,2.323899984E0,-5.798500061E0,4.916500092E0
4.195000000E1,1.602199912E0,-6.072999954E0,1.441799998E0
4.195997969E1,1.429099917E0,-6.900599957E0,-1.588599920E0
4.196999062E1,1.636199951E0,-8.344799995E0,-3.947399855E0
4.198000312E1,1.908100009E0,-1.023299980E1,-5.442899704E0
4.198998281E1,2.279799938E0,-1.250909996E1,-5.881700039E0
4.199999375E1,2.782500029E0,-1.469829941E1,-5.416399956E0
4.200997344E1,3.722299814E0,-1.661030006E1,-5.411999702E0
4.201998281E1,5.099400043E0,-1.797559929E1,-6.448899746E0
4.202999531E1,7.013000011E0,-1.856589890E1,-8.440400124E0
4.203997500E1,8.901599884E0,-1.821660042E1,-1.161380005E1
4.204998594E1,1.064869976E1,-1.691329956E1,-1.532549953E1
4.205999688E1,1.119359970E1,-1.510389996E1,-1.915250015E1
4.206997813E1,1.055149937E1,-1.284849930E1,-2.174829865E1
4.207998906E1,8.966199875E0,-1.043799973E1,-2.197719955E1
4.209000000E1,6.927999973E0,-8.235599518E0,-2.000729942E1
4.209997969E1,4.559400082E0,-6.282599926E0,-1.681769943E1
4.210999062E1,2.378000021E0,-4.760999680E0,-1.321269989E1
4.212000156E1,4.477999806E-1,-3.489300013E0,-9.724599838E0
4.212998125E1,-7.166000009E-1,-2.271800041E0,-6.356899738E0
4.213999219E1,-1.085699916E0,-1.100899935E0,-3.248699903E0
4.214997188E1,-8.838999867E-1,-4.169999957E-1,-1.107999980E-1
4.215998281E1,-1.101499915E0,5.390999913E-1,3.208499908E0
4.216999375E1,-2.674999952E0,2.935400009E0,7.466499805E0
4.217997344E1,-4.662499905E0,6.481899738E0,1.351469994E1
4.218998438E1,-6.118099689E0,1.029879951E1,1.952910042E1
4.219999531E1,-7.544799805E0,1.549969959E1,2.525869942E1
4.220997656E1,-8.536600113E0,2.095240021E1,2.982759857E1
4.221998750E1,-8.760700226E0,2.442379951E1,3.374020004E1
4.222999844E1,-7.728600025E0,2.467569923E1,3.841600037E1
4.223997812E1,-5.769700050E0,2.234439850E1,4.223109818E1
4.224998906E1,-3.024600029E0,1.887559891E1,4.132249832E1
4.226000000E1,-5.080999732E-1,1.575589943E1,3.532439804E1
4.226997969E1,1.165799975E0,1.346759987E1,2.613619995E1
4.227999219E1,2.146899939E0,1.189820004E1,1.638059998E1
4.229000313E1,2.207499981E0,1.100699997E1,7.748899937E0
4.229998281E1,2.037099838E0,1.039330006E1,8.736999631E-1
4.230999375E1,1.967999935E0,9.709799767E0,-4.258199692E0
4.231997344E1,1.930199981E0,8.352700233E0,-7.818499565E0
4.232998438E1,1.666899920E0,6.249599934E0,-9.942899704E0
4.233999531E1,1.209699988E0,3.504899979E0,-1.115609932E1
4.234997500E1,1.403599977E0,3.185400009E0,-1.109579945E1
4.235998594E1,1.006999969E0,6.908999681E-1,-1.103509998E1
4.236999844E1,8.823999763E-1,-8.653999567E-1,-1.026599979E1
4.237997812E1,9.990999699E-1,-1.850799918E0,-9.533599854E0
4.238998906E1,8.664999604E-1,-2.282699823E0,-9.737299919E0
4.240000000E1,6.152999997E-1,-2.112900019E0,-1.106180000E1
4.240997969E1,2.389999926E-1,-1.549399972E0,-1.306699944E1
4.241999063E1,-2.136999965E-1,-8.585000038E-1,-1.512239933E1
4.243000156E1,-7.167999744E-1,-4.699999839E-2,-1.647349930E1
4.243998438E1,-1.720999956E0,6.466999650E-1,-1.660339928E1
4.244999219E1,-2.875499964E0,1.091499925E0,-1.524499989E1
4.245997188E1,-4.210999966E0,1.185099959E0,-1.287549973E1
4.246998281E1,-5.630399704E0,9.682999849E-1,-1.001060009E1
4.247999375E1,-7.125399590E0,4.671999812E-1,-6.356699944E0
4.248997500E1,-8.093400002E0,3.629999980E-2,-2.581500053E0
4.249998438E1,-8.429699898E0,-1.604999900E-1,1.006299973E0
4.250999688E1,-7.669999599E0,-4.030000046E-2,3.475699902E0
4.251997656E1,-6.690999985E0,7.619999647E-1,5.734200001E0
4.252998750E1,-6.167799950E0,1.910999894E0,9.140799522E0
4.253999844E1,-5.926699638E0,2.798099995E0,1.443879986E1
4.254997812E1,-5.887399673E0,3.228600025E0,2.077879906E1
4.255998906E1,-6.051599979E0,3.859299898E0,2.564019966E1
4.257000000E1,-5.862499714E0,4.730700016E0,2.596629906E1
4.257997969E1,-4.218599796E0,6.565499783E0,2.364099884E1
4.258999219E1,-2.520999908E-1,7.580899715E0,2.226770020E1
4.260000312E1,5.771599770E0,7.560699940E0,2.335849953E1
4.260998125E1,1.267059994E1,7.252499580E0,2.349729919E1
4.261999375E1,1.817639923E1,5.157599926E0,2.101140022E1
4.262997344E1,1.986419868E1,2.433199883E0,1.896489906E1
4.263998438E1,1.758839989E1,-3.055999875E-1,1.677680016E1
4.264999531E1,1.306979942E1,-2.191999912E0,1.457800007E1
4.265997500E1,8.100199699E0,-2.957299948E0,1.278639984E1
4.266998594E1,4.321000099E0,-3.514400005E0,1.053719997E1
4.267999688E1,2.462499857E0,-3.954899788E0,7.678499699E0
4.268997812E1,2.200500011E0,-4.681699753E0,4.174799919E0
4.269998750E1,3.075799942E0,-5.970299721E0,6.133999825E-1
4.271000000E1,3.907899857E0,-7.619699955E0,-2.498899937E0
4.271997969E1,4.615600109E0,-9.192199707E0,-4.810999870E0
4.272999062E1,5.308899879E0,-1.037459946E1,-6.398299694E0
4.274000156E1,6.142899990E0,-1.123699951E1,-8.044599533E0
4.274998125E1,6.115599632E0,-1.146239948E1,-1.010109997E1
4.275999219E1,5.487899780E0,-1.112329960E1,-1.253059959E1
4.276997188E1,4.649199963E0,-1.075579929E1,-1.521569920E1
4.277998281E1,4.113399982E0,-1.027629948E1,-1.735879898E1
4.278999531E1,3.569499969E0,-9.764999390E0,-1.858359909E1
4.279997344E1,2.552999973E0,-9.255299568E0,-1.877939987E1
4.280998438E1,1.543099999E0,-8.634499550E0,-1.805469894E1
4.281999688E1,2.509999871E-1,-7.485299587E0,-1.618549919E1
4.282997656E1,-1.236400008E0,-5.939799786E0,-1.397509956E1
4.283998750E1,-2.282899857E0,-4.155399799E0,-1.188709927E1
4.284999844E1,-3.336400032E0,-2.607100010E0,-1.019600010E1
4.285997813E1,-4.151299953E0,-9.501000047E-1,-8.831699371E0
4.286998906E1,-4.451399803E0,4.147000015E-1,-7.742599964E0
4.288000000E1,-4.048900127E0,1.677699924E0,-6.605000019E0
4.288997969E1,-3.185899973E0,2.331099987E0,-4.470499992E0
4.289999062E1,-2.567800045E0,2.805500031E0,-7.993999720E-1
4.291000156E1,-2.621599913E0,3.822499990E0,6.344099998E0
4.291998281E1,-1.871199965E0,5.195099831E0,1.790149879E1
4.292999375E1,9.569999576E-1,7.917299747E0,2.862309837E1
4.293997344E1,3.033599854E0,1.144239998E1,2.990239906E1
4.294998438E1,4.088699818E0,1.542469978E1,2.358109856E1
4.295999531E1,4.978399754E0,1.976549911E1,1.715760040E1
4.296997500E1,6.295899868E0,2.107079887E1,1.801379967E1
4.297998594E1,6.593599796E0,1.937019920E1,2.542269897E1
4.298999688E1,5.598399639E0,1.575089931E1,3.172509956E1
4.299997813E1,2.747299910E0,1.236609936E1,3.222809982E1
4.300998906E1,-4.502999783E-1,9.961199760E0,2.688519859E1
4.302000000E1,-2.755300045E0,8.939399719E0,1.866880035E1
4.302997969E1,-4.370100021E0,8.380700111E0,1.009840012E1
4.303999062E1,-5.204299927E0,7.901899815E0,2.735399961E0
4.305000156E1,-5.371699810E0,7.179399967E0,-2.897199869E0
4.305998125E1,-4.862699986E0,6.020799637E0,-6.744899750E0
4.306999219E1,-3.567799807E0,4.673500061E0,-8.703599930E0
4.307997188E1,-2.845599890E0,3.331499815E0,-1.004589939E1
4.308998281E1,-2.902400017E0,1.835599899E0,-1.130060005E1
4.309999531E1,-3.520399809E0,4.528999925E-1,-1.185079956E1
4.310997500E1,-4.368199825E0,-3.522999883E-1,-1.166409969E1
4.311998594E1,-5.234399796E0,-7.863000035E-1,-1.097819996E1
4.312999688E1,-5.875499725E0,-6.288999915E-1,-1.053329945E1
4.313997656E1,-6.599499702E0,1.645999998E-1,-1.042939949E1
4.314998750E1,-7.266499996E0,9.914999604E-1,-1.053059959E1
4.315999844E1,-7.565399647E0,1.594200015E0,-1.080599976E1
4.316997812E1,-7.801099777E0,2.223799944E0,-1.073600006E1
4.317999062E1,-7.631700039E0,2.374799967E0,-9.917399406E0
4.319000156E1,-7.323099613E0,2.405999899E0,-8.186299324E0
4.319998125E1,-7.165199757E0,2.499399900E0,-5.983500004E0
4.320999219E1,-6.655799866E0,2.428900003E0,-4.039000034E0
4.322000313E1,-5.217700005E0,2.362999916E0,-2.466199875E0
4.322998281E1,-2.977599859E0,2.255499840E0,-8.804000020E-1
4.323999375E1,-7.777000070E-1,2.128399849E0,9.113999605E-1
4.324997344E1,1.117900014E0,2.237099886E0,3.496399879E0
4.325998438E1,2.041800022E0,2.524199963E0,6.675199986E0
4.326999531E1,2.193399906E0,2.548499823E0,1.026019955E1
4.327997500E1,1.716300011E0,2.812999964E0,1.359969997E1
4.328998594E1,7.494999766E-1,3.750599861E0,1.516019917E1
4.329999688E1,-8.894999623E-1,5.571700096E0,1.436509991E1
4.330997812E1,-1.333299994E0,7.561399937E0,1.204479980E1
4.331998906E1,-1.604000032E-1,8.368899345E0,1.070009995E1
4.333000000E1,2.722399950E0,7.653499603E0,1.158819962E1
4.333997969E1,5.957999706E0,5.681999683E0,1.415109921E1
4.334999063E1,8.323200226E0,2.515699863E0,1.680789948E1
4.336000156E1,8.788399696E0,-6.768000126E-1,1.774880028E1
4.336998125E1,7.715299606E0,-2.948599815E0,1.683519936E1
4.337999219E1,6.217899799E0,-4.174799919E0,1.393039989E1
4.338997188E1,4.871099949E0,-4.527199745E0,9.965799332E0
4.339998281E1,3.969899893E0,-4.401299953E0,5.906099796E0
4.340999531E1,3.583299875E0,-4.335599899E0,2.358599901E0
4.341997500E1,3.427999973E0,-4.429599762E0,-1.086999997E-1
4.342998594E1,3.311999798E0,-4.753599644E0,-1.385399938E0
4.343999688E1,2.927199841E0,-5.105099678E0,-1.358899951E0
4.344997656E1,2.042099953E0,-5.829199791E0,-7.404999733E-1
4.345998750E1,1.400799990E0,-6.645699978E0,3.888999820E-1
4.346999844E1,9.805999994E-1,-7.122799873E0,1.676599979E0
4.347997812E1,8.323999643E-1,-6.817199707E0,1.527999997E0
4.348999063E1,1.179700017E0,-7.341899872E0,2.514600039E0
4.350000156E1,2.347199917E0,-7.762899876E0,2.645099878E0
4.350998125E1,3.869099855E0,-7.973199844E0,1.930999994E0
4.351999219E1,5.022299767E0,-7.725999832E0,1.122999936E-1
4.353000312E1,5.481100082E0,-7.295399666E0,-2.532699823E0
4.353998281E1,5.543999672E0,-7.069499969E0,-5.418900013E0
4.354999375E1,5.161599636E0,-6.640699863E0,-7.755899906E0
4.355997344E1,4.543499947E0,-5.867799759E0,-9.224100113E0
4.356998438E1,3.676599979E0,-5.058300018E0,-9.780099869E0
4.357999531E1,2.578199863E0,-4.150199890E0,-9.396499634E0
4.358997500E1,1.636500001E0,-3.220899820E0,-8.510899544E0
4.359998594E1,8.571999669E-1,-2.532199860E0,-7.473599911E0
4.360999844E1,4.590999782E-1,-1.898099899E0,-6.658599854E0
4.361997812E1,1.812999994E-1,-1.202099919E0,-5.662399769E0
4.362998906E1,-5.779999867E-2,-6.818000078E-1,-4.313999653E0
4.364000000E1,-6.268000007E-1,-7.440000027E-2,-2.751999855E0
4.364997969E1,-1.129899979E0,7.930999994E-1,-7.317999601E-1
4.365999063E1,-1.529999971E0,2.030799866E0,2.798799992E0
4.367000156E1,-9.911999702E-1,2.739599943E0,7.143099785E0
4.367998125E1,3.704999983E-1,3.292500019E0,1.053749943E1
4.368999375E1,5.783999562E-1,4.472700119E0,1.148449993E1
4.369997188E1,-5.314999819E-1,7.177199841E0,7.656799793E0
4.370998281E1,-2.500200033E0,1.056369972E1,1.924899936E0
4.371999531E1,-4.192100048E0,1.376340008E1,-1.576599956E0
4.372997344E1,-5.741099834E0,1.582319927E1,-5.304999948E-1
4.373998594E1,-6.027999878E0,1.534309959E1,4.004699707E0
4.374999688E1,-5.991999626E0,1.288229942E1,7.875599861E0
4.375997656E1,-5.346799850E0,1.030019951E1,1.016109943E1
4.376998750E1,-4.608799934E0,8.098400116E0,1.060659981E1
4.377999844E1,-3.957299948E0,6.427700043E0,8.922399521E0
4.378997813E1,-3.461899996E0,5.631399632E0,6.062999725E0
4.379998906E1,-3.036099911E0,5.218699932E0,2.547600031E0
4.381000156E1,-2.467900038E0,4.641499996E0,-1.076200008E0
4.381997969E1,-1.729900002E0,3.970999956E0,-3.989599943E0
4.382999219E1,-5.663999915E-1,3.209899902E0,-5.765899658E0
4.383997188E1,3.355999887E-1,2.474400043E0,-6.536499977E0
4.384998281E1,7.635999918E-1,1.637399912E0,-7.132099628E0
4.385999375E1,7.874999642E-1,7.384999990E-1,-7.563899994E0
4.386997344E1,3.111999929E-1,-3.489999846E-2,-8.069299698E0
4.387998438E1,-6.430000067E-1,-3.100999892E-1,-8.131799698E0
4.388999531E1,-1.726899981E0,-2.849999964E-1,-7.823699951E0
4.389997500E1,-2.482199907E0,-7.949999720E-2,-7.372099876E0
4.390998594E1,-3.115599871E0,3.976999819E-1,-7.023299694E0
4.391999688E1,-3.824599981E0,9.208999872E-1,-6.352999687E0
4.392997656E1,-4.563399792E0,1.465099931E0,-5.391699791E0
4.393998906E1,-5.167299747E0,1.865799904E0,-4.372499943E0
4.395000000E1,-5.041199684E0,2.285799980E0,-3.359400034E0
4.395997969E1,-4.553699970E0,2.724799871E0,-2.451799870E0
4.396999062E1,-3.713299990E0,3.170599937E0,-1.583799958E0
4.398000156E1,-2.945199966E0,3.407199860E0,-7.902999520E-1
4.398998125E1,-2.054199934E0,3.508800030E0,7.890999913E-1
4.399999219E1,-1.273499966E0,3.785799980E0,3.320400000E0
4.400997344E1,-5.137000084E-1,4.090899944E0,6.934999943E0
4.401998281E1,3.324999809E-1,4.096300125E0,1.164509964E1
4.402999531E1,8.768999577E-1,3.931699991E0,1.657519913E1
4.403997500E1,1.203599930E0,3.829199791E0,1.969750023E1
4.404998594E1,8.696999550E-1,4.599400043E0,1.946719933E1
4.405999688E1,3.978999853E-1,6.186399937E0,1.679500008E1
4.406997656E1,1.468199968E0,6.998899937E0,1.572979927E1
4.407998750E1,4.165299892E0,6.388299942E0,1.867469978E1
4.409000000E1,7.381399632E0,4.826799870E0,2.235179901E1
4.409997812E1,9.807899475E0,2.448199987E0,2.421629906E1
4.410999062E1,1.069929981E1,4.999999655E-4,2.368239975E1
4.412000156E1,1.019479942E1,-1.993199944E0,2.123779869E1
4.412998125E1,8.540100098E0,-3.347299814E0,1.813579941E1
4.413999219E1,6.557299614E0,-3.946699858E0,1.523209953E1
4.414997188E1,4.946399689E0,-4.411999702E0,1.251550007E1
4.415998281E1,3.660300016E0,-4.966000080E0,9.778399467E0
4.416999375E1,2.571799994E0,-5.564300060E0,6.977799892E0
4.417997344E1,1.441699982E0,-6.354099751E0,4.421799660E0
4.418998438E1,6.561999917E-1,-7.516799927E0,2.614699841E0
4.419999688E1,4.157999754E-1,-8.806099892E0,1.710599899E0
4.420997656E1,7.580999732E-1,-9.828199387E0,1.672999978E0
4.421998750E1,1.794699907E0,-1.093579960E1,1.369099975E0
4.422999844E1,3.549599886E0,-1.182269955E1,5.329999924E-1
4.423997812E1,5.544899940E0,-1.242049980E1,-1.141299963E0
4.424998906E1,7.225699902E0,-1.269189930E1,-3.844899893E0
4.426000000E1,8.276800156E0,-1.267439938E1,-6.984799862E0
4.426997969E1,8.926199913E0,-1.244399929E1,-1.012189960E1
4.427999062E1,9.007399559E0,-1.206699944E1,-1.249979973E1
4.429000313E1,8.257399559E0,-1.129570007E1,-1.391269970E1
4.429998125E1,6.936599731E0,-1.026319981E1,-1.411609936E1
4.430999375E1,5.171000004E0,-8.849100113E0,-1.350349998E1
4.431997344E1,3.122699976E0,-7.315599918E0,-1.267589951E1
4.432998281E1,1.174199939E0,-5.788799763E0,-1.228809929E1
4.433999531E1,-4.815999866E-1,-4.188699722E0,-1.177309990E1
4.434997500E1,-1.805699944E0,-2.575000048E0,-1.111899948E1
4.435998594E1,-2.335700035E0,-1.103899956E0,-1.004739952E1
4.436999688E1,-2.200500011E0,2.131000012E-1,-8.733799934E0
4.437997656E1,-1.664299965E0,1.375800014E0,-7.780699730E0
4.438998750E1,-1.023499966E0,2.643499851E0,-7.735599995E0
4.439999844E1,-8.974999785E-1,4.466700077E0,-7.174599648E0
4.440997812E1,-2.465100050E0,6.778499603E0,-3.908599854E0
4.441999063E1,-4.711800098E0,9.334499359E0,2.516000032E0
4.443000156E1,-6.599699974E0,1.272029972E1,1.084569931E1
4.443998125E1,-7.436199665E0,1.522119999E1,1.999530029E1
4.444999219E1,-6.733799934E0,1.582669926E1,2.860449982E1
4.445997188E1,-3.352399826E0,1.486649990E1,3.333720016E1
4.446998281E1,6.215999722E-1,1.336709976E1,3.181299973E1
4.447999375E1,3.365799904E0,1.262469959E1,2.689169884E1
4.448997344E1,5.237699986E0,1.225629997E1,2.142790031E1
4.449998438E1,6.027699947E0,1.166720009E1,1.598880005E1
4.450999531E1,5.172699928E0,1.103359985E1,1.072009945E1
4.451997656E1,3.245399952E0,1.024720001E1,6.171599865E0
4.452998594E1,7.132999897E-1,9.237199783E0,2.334800005E0
4.453999844E1,-1.932799935E0,7.906399727E0,-4.335999787E-1
4.454997812E1,-3.910499811E0,6.536999702E0,-2.083199978E0
4.455998906E1,-5.338999748E0,5.291500092E0,-3.160099983E0
4.457000000E1,-6.060100079E0,4.432499886E0,-4.095799923E0
4.457997969E1,-6.246500015E0,3.641699791E0,-5.177499771E0
4.458999063E1,-6.175099850E0,3.065999985E0,-6.104699612E0
4.460000156E1,-5.876399994E0,2.741299868E0,-6.069200039E0
4.460998125E1,-5.574599743E0,2.141499996E0,-6.960399628E0
4.461999375E1,-5.174599648E0,1.719200015E0,-8.035200119E0
4.462997188E1,-4.661900043E0,1.622399926E0,-9.099299431E0
4.463998438E1,-4.297599792E0,1.589199901E0,-1.016399956E1
4.464999531E1,-3.902499914E0,1.631899953E0,-1.080340004E1
4.465997500E1,-3.761499882E0,1.615599990E0,-1.108109951E1
4.466998594E1,-3.625699997E0,1.466899991E0,-1.085829926E1
4.467999688E1,-3.682899952E0,1.165300012E0,-1.051529980E1
4.468997656E1,-3.637799978E0,5.841000080E-1,-9.896699905E0
4.469998750E1,-3.566299915E0,-3.073000014E-1,-9.167799950E0
4.471000000E1,-3.584100008E0,-1.457999945E0,-8.541500092E0
4.471997813E1,-3.472199917E0,-2.541499853E0,-7.322099686E0
4.472999063E1,-2.981400013E0,-3.251399994E0,-5.162399769E0
4.474000156E1,-2.098799944E0,-3.525399923E0,-2.704799891E0
4.474998125E1,-1.100899935E0,-3.348299980E0,-1.781999916E-1
4.475999219E1,3.867999911E-1,-2.885999918E0,2.627599955E0
4.476997188E1,9.575999975E-1,-1.662599921E0,5.194299698E0
4.477998281E1,-1.829999872E-2,2.707000077E-1,7.974099636E0
4.478999375E1,-1.827999949E-1,1.768199921E0,1.147480011E1
4.479997344E1,2.506000042E0,1.516799927E0,1.349370003E1
4.480998438E1,6.734099865E0,3.233000040E-1,1.381199932E1
4.481999688E1,1.138560009E1,-2.299399853E0,1.390819931E1
4.482997656E1,1.423059940E1,-5.669899940E0,1.533889961E1
4.483998594E1,1.394259930E1,-9.148599625E0,1.827050018E1
4.484999844E1,1.179869938E1,-1.168709946E1,2.108249855E1
4.485997813E1,9.532499313E0,-1.235639954E1,2.200239944E1
4.486998906E1,7.958899975E0,-1.178069973E1,2.125239944E1
4.488000000E1,7.384500027E0,-1.086180019E1,1.943589973E1
4.488997969E1,7.109799862E0,-1.005019951E1,1.717090034E1
4.489999062E1,7.529299736E0,-9.721599579E0,1.488679981E1
4.491000312E1,8.150599480E0,-9.665199280E0,1.244079971E1
4.491998125E1,8.956899643E0,-9.526000023E0,8.917499542E0
4.492999219E1,9.429800034E0,-9.256099701E0,4.070899963E0
4.493997188E1,9.378099442E0,-8.883600235E0,-1.246299982E0
4.494998438E1,8.811100006E0,-8.243999481E0,-5.905399799E0
4.495999531E1,7.931099892E0,-7.677399635E0,-9.402899742E0
4.496997500E1,6.820899963E0,-7.094899654E0,-1.166469955E1
4.497998594E1,5.870599747E0,-6.752799988E0,-1.284729958E1
4.498999688E1,4.890699863E0,-6.597499847E0,-1.322669983E1
4.499997656E1,3.845499992E0,-6.310299873E0,-1.303819942E1
4.500998750E1,2.821399927E0,-6.194799900E0,-1.243989944E1
4.502000000E1,2.118599892E0,-5.850800037E0,-1.130019951E1
4.502997812E1,1.287999988E0,-5.541500092E0,-9.713699341E0
4.503999062E1,3.021999896E-1,-4.848499775E0,-8.111199379E0
4.505000156E1,1.429999918E-1,-4.155999660E0,-7.077799797E0
4.505998125E1,4.386999905E-1,-2.975100040E0,-6.802299976E0
4.506999219E1,8.283999562E-1,-1.369099975E0,-6.676499844E0
4.507997188E1,6.074999571E-1,5.300999880E-1,-5.707699776E0
4.508998281E1,-7.008999586E-1,2.470599890E0,-3.129099846E0
4.509999375E1,-2.182600021E0,4.438600063E0,3.635999858E-1
4.510997344E1,-3.919799805E0,6.394000053E0,4.878799915E0
4.511998438E1,-5.764899731E0,7.903199673E0,1.140950012E1
4.512999688E1,-6.514899731E0,8.064399719E0,1.973659897E1
4.513997500E1,-6.409399986E0,7.748899937E0,2.549899864E1
4.514998750E1,-5.008800030E0,8.055099487E0,2.611599922E1
4.515999844E1,-2.541899920E0,8.862199783E0,2.286629868E1
4.516997812E1,-3.469999880E-2,9.627599716E0,1.788769913E1
4.517998906E1,1.269099951E0,1.042039967E1,1.325719929E1
4.519000000E1,1.229499936E0,1.093489933E1,9.461999893E0
4.519997969E1,-1.947999895E-1,1.116559982E1,6.353299618E0
4.520999219E1,-2.132400036E0,1.132489967E1,4.227299690E0
4.522000156E1,-4.162799835E0,1.162370014E1,2.996599913E0
4.522998281E1,-6.027999878E0,1.176639938E1,2.411299944E0
4.523999375E1,-7.531299591E0,1.176970005E1,1.828999996E0
4.524997188E1,-8.294799805E0,1.157709980E1,7.536999583E-1
4.525998438E1,-8.092299461E0,1.111320019E1,-8.549000025E-1
4.526999531E1,-6.912899971E0,1.034439945E1,-2.815699816E0
4.527997500E1,-5.127500057E0,9.529699326E0,-4.905099869E0
4.528998594E1,-3.397399902E0,8.705399513E0,-7.021100044E0
4.529999688E1,-2.107599974E0,7.715099812E0,-8.789999962E0
4.530997656E1,-1.571699977E0,6.770299911E0,-1.003609943E1
4.531998906E1,-1.726099968E0,5.662399769E0,-9.726599693E0
4.533000000E1,-2.341099977E0,4.286699772E0,-8.035900116E0
4.533997812E1,-3.280599833E0,2.870100021E0,-5.124199867E0
4.534999063E1,-4.155699730E0,1.827600002E0,-1.732800007E0
4.536000156E1,-4.589600086E0,1.207700014E0,1.213500023E0
4.536998125E1,-4.363699913E0,9.873999953E-1,2.817600012E0
4.537999219E1,-3.884799957E0,1.331399918E0,3.846199989E0
4.538997188E1,-2.185499907E0,1.326900005E0,5.465899944E0
4.539998281E1,7.285000086E-1,5.917999744E-1,7.212899685E0
